epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_h2,train_ssim,train_pcc,train_mlw,train_vrms,train_kl,train_anchor,train_sds,val_vrmse_density,val_vrmse_momentum_x,val_vrmse_momentum_y,val_vrmse_pressure,val_vrmse_chmean,val_rmse,val_h1,val_h2,val_ssim,val_pcc,val_mlw,val_vrms,val_kl,val_anchor,val_sds
1,3.1437500000000005e-05,0.08138367038965225,0.07316215515136719,0.4692967529296875,0.07457892727851868,0.00013609485924826004,0.00020431526799802668,0.013230352401733399,0.11108529341220856,0.0,0.45641077613830566,825694.1245,0.4811211302280426,0.0,0.14140481567382812,0.09676371765136718,0.10837545776367187,1.8738306884765625,0.5550936279296875,0.06680014801025391,0.00012724032998085022,0.00018980196118354798,0.012617855072021485,0.1154271240234375,0.0,0.4692967529296875,826409.024,0.617806396484375,0.0
2,4.9942884845168216e-05,0.0911254979968071,0.07151094055175782,0.452435791015625,0.08432636967301368,0.00013598255996475928,0.00020296621092711576,0.013549325466156005,0.11814514672756195,0.0,0.4665205175876617,825508.8155,0.49515664792060854,0.0,0.1122359848022461,0.09417135620117187,0.12556997680664062,1.803456298828125,0.5338583984375,0.06534735107421875,0.00012327161431312562,0.0001871562600135803,0.012219827651977539,0.11278721618652343,0.0,0.4524358215332031,826403.904,0.6177633666992187,0.0
3,4.930339369024957e-05,0.08048228877782822,0.07066876983642578,0.4407050170898438,0.07424711655080318,0.00012470344339089934,0.000188699981852551,0.012239713191986084,0.10599929797649384,0.0,0.4470104629993439,825689.5515,0.48717083978652953,0.0,0.12036843872070313,0.09477323913574219,0.1405657958984375,1.7458529052734375,0.5253900756835937,0.06445116424560547,0.00012435202300548553,0.0001838974952697754,0.01215705680847168,0.10276605987548829,0.0,0.4407050170898438,826400.0,0.6177438354492187,0.0
4,4.7971676886883606e-05,0.07802885547280311,0.0694638900756836,0.4296613464355469,0.07245895510911941,0.00011139800252567511,0.00017029678664403036,0.01139721393585205,0.10136995732784271,0.0,0.4321529997587204,825105.0825,0.49018415760993955,0.0,0.09901203918457031,0.09371688079833984,0.09800251007080078,1.7091923828125,0.49998095703125,0.06343901062011718,0.00012049757689237595,0.00018024198710918425,0.01185041618347168,0.10142677307128906,0.0,0.42966131591796874,826387.456,0.6177560424804688,0.0
5,4.5986462044240416e-05,0.07426191252470017,0.06847554016113282,0.4230062255859375,0.06854132102429866,0.00011441182829730679,0.00017447360494406893,0.011390273571014404,0.09098387014865875,0.0,0.41414431762695314,825556.898,0.4860847761631012,0.0,0.09617776489257812,0.08600100708007813,0.09063844299316406,1.6829586181640626,0.4889439697265625,0.06282961654663086,0.00011291837692260742,0.00017144957184791565,0.011328904151916504,0.09983390808105469,0.0,0.42300616455078127,826392.832,0.6177296142578125,0.0
6,4.340548112481404e-05,0.08988839596509933,0.06809237670898438,0.4192928771972656,0.08368511861562729,0.00012406553952314426,0.0001900209978048224,0.01239904546737671,0.10314584314823151,0.0,0.4330253210067749,825540.0005,0.47965934991836545,0.0,0.10392071533203125,0.10435704040527344,0.10489668273925781,1.66005419921875,0.49330718994140627,0.06254910659790039,0.00011086536198854446,0.00016763696074485778,0.01122399139404297,0.0994057846069336,0.0,0.4192928466796875,826380.416,0.617721923828125,0.0
7,4.0303791543266814e-05,0.0835580815076828,0.06749901580810547,0.4140814208984375,0.07830941611528397,0.00010497330415819306,0.00016216292897297535,0.01137454605102539,0.10238190412521363,0.0,0.43096108543872835,825675.4365,0.4865923156738281,0.0,0.09384341430664063,0.08452152252197266,0.08835108184814452,1.64440966796875,0.47778140258789065,0.062008453369140626,0.00010981133580207825,0.00016667136549949646,0.01103144645690918,0.09736597442626953,0.0,0.4140814208984375,826369.92,0.6177171020507812,0.0
8,3.677159342441323e-05,0.07762066406011582,0.0675771484375,0.4150693359375,0.0722375968247652,0.00010766134008008521,0.00016750512988073752,0.01113869571685791,0.09756352365016938,0.0,0.4237303249835968,825404.454,0.4806732614040375,0.0,0.09778978729248047,0.08665547943115234,0.14483631896972657,1.63608154296875,0.49134078979492185,0.06216533660888672,0.00010823605954647064,0.00016485071182250976,0.01098300838470459,0.09838665771484376,0.0,0.4150693359375,826368.128,0.6177108154296875,0.0
9,3.291160649658636e-05,0.08138074964284897,0.06691691589355468,0.40999212646484373,0.07609183879196643,0.00010577822085178922,0.0001646130180452019,0.011000431537628174,0.09940067827701568,0.0,0.4265614825487137,825784.12,0.49571303367614744,0.0,0.09653347778320312,0.07949368286132813,0.08861119842529297,1.6261826171875,0.47270526123046874,0.06156801605224609,0.00010697805881500245,0.000162862628698349,0.010859389305114747,0.09583943176269531,0.0,0.40999212646484373,826353.92,0.6177305908203125,0.0
10,2.8836082902858047e-05,0.07349472875893116,0.067003662109375,0.4102643127441406,0.06928167228400707,8.426112995948642e-05,0.00013165661945822648,0.009640069484710693,0.09168545544147491,0.0,0.4057813776731491,825896.8515,0.5009093582630157,0.0,0.10739926910400391,0.08310304260253906,0.11809471130371094,1.619975830078125,0.4821432495117188,0.06160052490234375,0.00010806254297494888,0.00016474094986915588,0.011000622749328613,0.09540306091308594,0.0,0.4102642822265625,826355.072,0.61773828125,0.0
11,2.466354280044379e-05,0.07751279035210609,0.08575653839111329,0.5524778442382813,0.07259219674766064,9.841186960693449e-05,0.0001525772935419809,0.010626317501068116,0.09194855618476867,0.0,0.40624339830875394,825538.1325,0.49997903394699095,0.0,0.70396728515625,0.23146270751953124,0.5392203369140625,1.60811181640625,0.7706905517578125,0.07832699584960938,0.000148591086268425,0.0002035551220178604,0.016284215927124025,0.13712225341796874,0.0,0.5524778442382813,826347.136,0.6177745361328125,0.0
12,2.0515327680210476e-05,0.4144348292052746,0.07814529418945312,0.4479326171875,0.1300748051404953,0.005687200465064961,0.013991418442048598,0.05532003831863403,0.256756698012352,0.0,0.8212410359382629,826001.089,0.5036136214733123,0.0,0.29312332153320314,0.23325312805175782,0.24301646423339843,1.62453662109375,0.5984823608398437,0.06674627685546874,0.00022798041999340057,0.00027484837174415587,0.024350845336914062,0.10727738952636719,0.0,0.44793258666992186,826325.504,0.61782080078125,0.0
13,1.651207163908012e-05,0.08035931149125099,0.06804705810546875,0.4119082946777344,0.07271634504199027,0.00015285932291590144,0.00021725754698854872,0.015331092357635499,0.09723696982860565,0.0,0.4185236909389496,825613.211,0.483771386384964,0.0,0.1203995361328125,0.11626309967041015,0.12392781829833985,1.615080810546875,0.49391778564453126,0.061782642364501955,0.00012528838217258452,0.00018485419452190399,0.012654489517211914,0.09491093444824218,0.0,0.4119082946777344,826320.384,0.6177879638671875,0.0
14,1.2770193224131885e-05,0.07979897585511207,0.06716500854492187,0.4088570556640625,0.0740145959854126,0.00011568759910005611,0.00017515820085827727,0.01208462905883789,0.09204792582988738,0.0,0.40391843020915985,824966.8565,0.48995304203033446,0.0,0.11796271514892578,0.09479135894775391,0.10421157836914062,1.61090673828125,0.4819681396484375,0.06134432601928711,0.00011641374230384827,0.0001741175651550293,0.011879884719848632,0.09605711364746093,0.0,0.4088570556640625,826313.344,0.6178156127929687,0.0
15,9.39850986895967e-06,0.07569269448518753,0.06671213531494141,0.4069420471191406,0.07016267837584018,0.00011060031468514354,0.00016789780851104297,0.011627799034118652,0.08893263030052186,0.0,0.4030311063528061,825808.8965,0.49323266863822934,0.0,0.10875079345703124,0.09268603515625,0.09900685119628906,1.604778076171875,0.4763053894042969,0.06099451065063476,0.0001143525242805481,0.00017216192185878754,0.011725702285766602,0.09487757110595703,0.0,0.4069420471191406,826308.8,0.6178270263671874,0.0
