epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_h2,train_ssim,train_pcc,train_mlw,train_vrms,train_kl,train_anchor,train_sds,val_vrmse_density,val_vrmse_momentum_x,val_vrmse_momentum_y,val_vrmse_pressure,val_rmse,val_h1,val_h2,val_ssim,val_pcc,val_mlw,val_vrms,val_kl,val_anchor,val_sds
1,3.1437500000000005e-05,0.11873152166604996,0.09831531524658203,0.3150426025390625,0.0627691822052002,0.0001807061854924541,0.00027410267860977913,0.25635419082641603,0.07611253678798675,84.7390044555664,0.3808100556135178,808423.527,0.4406534042358398,0.0,0.45861575317382813,0.263213623046875,0.312830810546875,0.7904577026367188,0.04082692718505859,0.00020609919726848603,0.0002963167130947113,0.25685968017578126,0.028578361511230468,86.5448046875,0.3150426025390625,814217.664,0.7073363647460937,0.0
2,4.9942884845168216e-05,0.10091226524114609,0.058914363861083986,0.16068170166015625,0.04360320441424847,0.0002895213608862832,0.00045022793064708824,0.2263605375289917,0.030841097831726075,88.7891019897461,0.2774782724380493,815171.281,0.6895094611644745,0.0,0.164655029296875,0.20423318481445313,0.21982423400878906,0.34826806640625,0.02260944175720215,0.0002058141678571701,0.00030050504207611084,0.11965182495117188,0.012206002235412598,80.6643984375,0.16068168640136718,811663.488,0.8685506591796875,0.0
3,4.930339369024957e-05,0.05537030264735222,0.04219913101196289,0.11249462890625,0.022867713384330274,0.00017715959850465879,0.0002586686171707697,0.10589210033416747,0.009839492082595826,77.60794067382812,0.14754666197299957,806166.069,0.6285418082475662,0.0,0.14338217163085937,0.1370177307128906,0.130458984375,0.244731689453125,0.016384700775146484,0.00015929602086544036,0.00023426905274391175,0.06913909149169922,0.006378995895385742,74.78765625,0.11249462127685547,800033.408,0.7940043334960938,0.0
4,4.7971676886883606e-05,0.04724993516504765,0.03934294891357422,0.10414132690429688,0.01981184194236994,0.00015386773075442761,0.00022661579493433236,0.08104331064224243,0.007028919458389282,75.88209713745117,0.12263091671466828,795521.4585,0.6803506479263306,0.0,0.11612673187255859,0.11245733642578125,0.13276202392578124,0.24326898193359375,0.01494265365600586,0.00014881031215190887,0.00022476346790790557,0.06438343811035156,0.0055379257202148435,73.022625,0.10414131927490235,794206.08,0.788994873046875,0.0
5,4.5986462044240416e-05,0.04092316223680973,0.03901436996459961,0.10541268920898438,0.01677100084722042,0.00014366431764210573,0.00022180905836285093,0.06466874933242797,0.0053864426612854005,72.68633135986327,0.1048898099064827,795000.6955,0.6051229166984559,0.0,0.1294394989013672,0.14106446838378905,0.12280458068847656,0.21238096618652344,0.015056318283081054,0.00014106357097625732,0.00021611791849136352,0.06459904479980469,0.005584739685058594,72.150171875,0.10541268920898438,785791.04,0.7724664306640625,0.0
6,4.340548112481404e-05,0.04226774045825005,0.03786069869995117,0.10127402496337891,0.017299567621201276,0.00015438140189507975,0.00024262439101585187,0.06678045701980591,0.005131558656692505,72.32034069824219,0.10242344361543655,794348.008,0.5968727823495865,0.0,0.12487022399902344,0.11333261108398437,0.15260910034179687,0.1874267578125,0.014155384063720702,0.00013553805649280549,0.00021231919527053833,0.06530286407470703,0.005025672912597656,71.3298125,0.10127402496337891,792758.464,0.7790714111328125,0.0
7,4.0303791543266814e-05,0.03765091769397259,0.03333914184570313,0.08592469787597656,0.015502120912075043,0.00013017628459783737,0.0002091577849932946,0.05652839136123657,0.004385444164276123,71.60723721313477,0.09501716619729995,791006.905,0.6026312606334686,0.0,0.10195233154296875,0.10316603088378906,0.10645344543457032,0.17924354553222657,0.012392742156982422,0.00012973256409168243,0.00020513929426670076,0.04951398849487305,0.004090534210205078,70.32675,0.08592469787597656,790313.088,0.7709254760742188,0.0
8,3.677159342441323e-05,0.03731289356946945,0.031942235946655274,0.08231002044677735,0.015198472004383802,0.00013157983323617374,0.0002146308574156137,0.05665076541900635,0.004391873955726624,70.3781473388672,0.0951170026063919,789480.7715,0.5971796106100082,0.0,0.11499928283691406,0.09476181030273438,0.09946658325195312,0.15439768981933594,0.011704494476318359,0.00012723278999328614,0.00020603567361831665,0.04593922424316406,0.0037114830017089843,69.8521640625,0.08231002044677735,786620.224,0.7656287231445312,0.0
9,3.291160649658636e-05,0.03379252071678639,0.032710289001464846,0.08601723480224609,0.013598239216953516,0.00012810419680317863,0.00020975497583276592,0.046198824405670164,0.003442192792892456,68.59248150634765,0.08079295191168785,786633.4285,0.588009437918663,0.0,0.09485487365722656,0.11611602020263671,0.09988596343994141,0.17649473571777344,0.012146011352539062,0.00012329025566577912,0.00019867728650569915,0.05050054168701172,0.003936835765838623,68.2468046875,0.08601722717285157,786089.92,0.7492083129882813,0.0
10,2.8836082902858047e-05,0.030430003762245177,0.031118324279785156,0.08236663055419922,0.012012940194457769,0.0001014198604534613,0.00016889978657127358,0.04199540615081787,0.0029925180673599245,70.46759469604493,0.07517310664057732,783670.087,0.6065083671808242,0.0,0.0979483184814453,0.09987088012695312,0.10611778259277344,0.16066937255859376,0.011771303176879883,0.00012010551244020463,0.0001956574022769928,0.0436170654296875,0.0033284730911254884,67.9918671875,0.08236662292480469,782055.168,0.7118687133789062,0.0
