epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_h2,train_ssim,train_pcc,train_mlw,train_vrms,train_kl,train_anchor,train_sds,val_vrmse_density,val_vrmse_momentum_x,val_vrmse_momentum_y,val_vrmse_pressure,val_vrmse_chmean,val_rmse,val_h1,val_h2,val_ssim,val_pcc,val_mlw,val_vrms,val_kl,val_anchor,val_sds
1,3.1437500000000005e-05,0.05820428854972124,0.030758716583251952,0.17531092834472656,0.050104772202670574,0.00016199032234726472,0.00025182487688289257,0.014852471828460693,0.0567225753068924,0.0,0.3078221320807934,825376.7855,0.45503400099277497,0.0,0.17303761291503905,0.23040789794921876,0.20407638549804688,0.4289642333984375,0.25912152099609376,0.02292030715942383,0.00015676821768283844,0.00023361171782016753,0.012534128189086915,0.012910440444946289,0.0,0.17531092834472656,823161.152,0.5878887939453125,0.0
2,4.9942884845168216e-05,0.029111198887228965,0.026290203094482423,0.1310100555419922,0.02045275229588151,0.000173168933193665,0.00029862421334837563,0.012992291927337647,0.008267092823982239,0.0,0.13052381253242493,821937.9235,0.41671392118930817,0.0,0.13400341796875,0.13503323364257813,0.19593667602539064,0.2863896789550781,0.1878407440185547,0.017646886825561522,0.0001728663593530655,0.00032776662707328794,0.012261322975158691,0.007093340873718262,0.0,0.13101004028320312,821659.584,0.5837767333984375,0.0
3,4.930339369024957e-05,0.0253839471116662,0.021449535369873048,0.10394056701660156,0.017822265101596714,0.00015123363854218041,0.00024795616140181663,0.011530974626541138,0.006154530823230743,0.0,0.112695212200284,821419.643,0.4111546869277954,0.0,0.12852223205566407,0.12576775360107423,0.1263888931274414,0.22470394897460938,0.151345703125,0.0146210994720459,0.00013656869530677794,0.00021284592151641846,0.010267391204833984,0.005042779922485352,0.0,0.10394056701660156,821247.296,0.5848456420898438,0.0
4,4.7971676886883606e-05,0.021181012336164713,0.02019306182861328,0.0958886489868164,0.014924913616850973,0.00012512197509931866,0.00019790381618076935,0.009780648708343507,0.004739137470722198,0.0,0.09563661193847656,821397.738,0.4157287336587906,0.0,0.10868294525146484,0.10747502136230469,0.10665233612060547,0.2340950927734375,0.13922634887695312,0.013604516983032227,0.00013177087903022767,0.00021076509356498718,0.009732965469360352,0.004987849712371826,0.0,0.0958886489868164,821745.024,0.5847420043945313,0.0
5,4.5986462044240416e-05,0.021133485585451126,0.01991521453857422,0.09554637145996094,0.014692756643518805,0.00012881457989351473,0.00021033959102351217,0.009669735193252564,0.004547446548938751,0.0,0.09364878918230533,821302.42075,0.41414824008941653,0.0,0.11983984375,0.11987877655029297,0.10339600372314453,0.20081887817382812,0.13598336791992188,0.013527302742004395,0.00012775826454162597,0.00020176205039024354,0.009409526824951171,0.0047298426628112795,0.0,0.09554637145996094,821404.992,0.5857706298828125,0.0
6,4.340548112481404e-05,0.021940964763984085,0.018875370025634764,0.08693526458740235,0.015105656571686268,0.0001367061630844546,0.00022112622650456614,0.010095730781555175,0.004423279345035553,0.0,0.09298093044757844,820692.693,0.4045468583106995,0.0,0.10390141296386719,0.09931653594970703,0.10866789245605468,0.18860064697265624,0.12512162780761718,0.012195551872253418,0.00013359633088111877,0.00023358163237571715,0.009259939193725586,0.004140829086303711,0.0,0.08693526458740235,821723.648,0.585903564453125,0.0
7,4.0303791543266814e-05,0.02229863392189145,0.018729633331298828,0.0907979507446289,0.014496518909931182,0.00015604230160533915,0.0003325346793571953,0.010202284336090089,0.004177132427692414,0.0,0.09101758734881878,821439.36525,0.41279926562309266,0.0,0.11528241729736328,0.11384031677246094,0.102647216796875,0.19330110168457032,0.13126776123046874,0.012608715057373047,0.0001224183440208435,0.00019484461843967437,0.008802218437194824,0.0038778283596038817,0.0,0.0907979507446289,821354.624,0.5863328857421874,0.0
8,3.677159342441323e-05,0.019014010155573486,0.017540708541870117,0.08153113555908204,0.013141645977273584,0.00011744728484700318,0.00019107297829759772,0.008770666360855103,0.003573484718799591,0.0,0.08117307925224304,821017.6175,0.4131660155057907,0.0,0.09684500122070312,0.09140253448486328,0.09809846496582031,0.1799261474609375,0.11656803894042969,0.011544929504394532,0.00011991555988788605,0.00019144910573959352,0.008532173156738281,0.0037182564735412597,0.0,0.0815311279296875,821529.536,0.58587939453125,0.0
9,3.291160649658636e-05,0.018309697214514017,0.016766780853271483,0.07727426147460938,0.01248960686288774,0.00011640180721587967,0.00019088847855164203,0.008442266464233399,0.003232641935348511,0.0,0.07670744955539703,821387.915,0.41134006226062775,0.0,0.09205400085449218,0.08534832763671875,0.0905871353149414,0.17055609130859375,0.10963638305664063,0.010910496711730958,0.00011712570488452911,0.00018857066333293916,0.008225637435913086,0.0033823306560516356,0.0,0.07727426147460938,822080.256,0.585728515625,0.0
10,2.8836082902858047e-05,0.017803659854456783,0.01784518241882324,0.08512003326416015,0.01231734081916511,0.00010972638013845426,0.0001805299374900642,0.008208215475082397,0.0030720154643058776,0.0,0.07533011908829212,821714.636,0.4158822489976883,0.0,0.09487525939941406,0.09556983184814453,0.09260771179199219,0.20816310119628906,0.1228039779663086,0.012000024795532227,0.0001169031634926796,0.00018812383711338043,0.008358341217041015,0.00392401647567749,0.0,0.08512003326416015,821910.272,0.58533056640625,0.0
11,2.466354280044379e-05,0.017475147861987353,0.016058650970458985,0.07204412078857422,0.01188274534791708,0.00011184805011362186,0.00018409985685138963,0.008206926107406616,0.0030283669829368593,0.0,0.07325780230760574,821770.43775,0.41663060677051544,0.0,0.0879860610961914,0.08230351257324219,0.08765202331542969,0.14800857543945312,0.101487548828125,0.010322222709655762,0.00011472855508327484,0.00018662390112876893,0.007955211639404297,0.0030888266563415525,0.0,0.07204411315917969,822313.92,0.5858577880859375,0.0
12,2.0515327680210476e-05,0.01678934197872877,0.01566943073272705,0.07026604461669922,0.011275494143366814,0.000110276957260794,0.00018434454735688632,0.007706855058670044,0.0026299406290054323,0.0,0.0674077609628439,822479.67375,0.4183239208459854,0.0,0.08687683868408203,0.08213043212890625,0.08501042938232421,0.1399105682373047,0.09848207092285156,0.010037940979003906,0.00011262979358434678,0.000183856725692749,0.007758124351501465,0.0029577059745788574,0.0,0.07026604461669922,822912.64,0.5845487060546875,0.0
13,1.651207163908012e-05,0.0167734589073807,0.01557956314086914,0.0699543228149414,0.011221033286303281,0.00011104851214622613,0.0001864453522284748,0.007710296154022217,0.0026090919375419616,0.0,0.0669851747751236,822780.5535,0.41570608830451966,0.0,0.08588449096679687,0.08145924377441406,0.08392282104492188,0.14303973388671876,0.09857656860351563,0.009992073059082032,0.00011174976080656052,0.00018336793780326843,0.007649898529052734,0.0029281587600708007,0.0,0.0699543228149414,823182.976,0.5843035278320312,0.0
14,1.2770193224131885e-05,0.01619915901403874,0.015371352195739747,0.0688203125,0.010890751897357404,0.00010616814270906617,0.00017894544558657799,0.007498664140701294,0.002425416052341461,0.0,0.06432335059344768,823164.71975,0.4120725300312042,0.0,0.08574066162109376,0.07936912536621094,0.08355439758300781,0.13714605712890626,0.09645256042480468,0.009821368217468261,0.0001109996885061264,0.00018254247307777406,0.0075510282516479494,0.002820144176483154,0.0,0.0688203125,823498.688,0.5836864624023438,0.0
15,9.39850986895967e-06,0.01619825418293476,0.015094961166381836,0.06713768005371094,0.010779839993454516,0.00010836828386891284,0.00018261427815741626,0.007673714876174927,0.002469261348247528,0.0,0.06438696336746216,822940.638,0.41342375695705413,0.0,0.08319203186035157,0.07796497344970703,0.0816544189453125,0.132926513671875,0.09393447875976563,0.009620277404785157,0.0001094936653971672,0.00018048542737960816,0.007442071914672852,0.0027344341278076174,0.0,0.06713767242431641,823669.504,0.5831404418945313,0.0
16,6.495073377741711e-06,0.015827122365124523,0.015010740280151367,0.0666728515625,0.010569530998356641,0.000105151827166992,0.00017913771083112807,0.007456435918807984,0.0023922057151794436,0.0,0.06344963268190622,823636.26675,0.41386474323272704,0.0,0.08278309631347656,0.07720895385742188,0.08118679809570313,0.13141761779785155,0.09314911651611328,0.009560596466064454,0.00010900288075208664,0.0001799585074186325,0.007401444435119629,0.0027074685096740722,0.0,0.0666728515625,823813.12,0.5829523315429688,0.0
17,4.144318484197592e-06,0.01644630246423185,0.014934038162231445,0.06626637268066406,0.010898041603155434,0.00011096521535000647,0.00018731264598318375,0.007791156768798828,0.002475650668144226,0.0,0.06429799621552229,822987.0995,0.41134406888484953,0.0,0.08264723968505859,0.07712602233886719,0.08070534515380859,0.12953683471679686,0.0925038604736328,0.009499752044677734,0.00010868572443723678,0.00017965391278266908,0.007372061729431153,0.002682242393493652,0.0,0.06626637268066406,823907.584,0.5826815185546875,0.0
18,2.4146074080889003e-06,0.01584879541117698,0.014892964363098145,0.0660588150024414,0.010532666254788638,0.00010632258291116159,0.00018055084451043513,0.007311326265335083,0.0023714357018470764,0.0,0.06287943901121616,824231.6445,0.4188069406747818,0.0,0.08232708740234375,0.07678849029541016,0.08081733703613281,0.12866874694824218,0.0921504135131836,0.00947098159790039,0.00010843965411186218,0.00017935772240161896,0.007346920967102051,0.0026679511070251466,0.0,0.0660588150024414,823984.064,0.5825311279296875,0.0
19,1.3562418159286768e-06,0.015466179171577096,0.014866985321044923,0.065900146484375,0.01038029530737549,0.00010171767709834967,0.00017293310740205926,0.0071895277500152585,0.002266401469707489,0.0,0.061458270832896233,823926.814,0.41394638454914096,0.0,0.08221150207519531,0.07669483184814453,0.080530029296875,0.128068603515625,0.0918762435913086,0.009450268745422364,0.00010833432525396348,0.00017927339673042298,0.0073364715576171875,0.002658268928527832,0.0,0.065900146484375,824018.304,0.5824149169921875,0.0
20,1e-06,0.015837762352079152,0.01485118293762207,0.06580786895751953,0.010481995607726276,0.00010711533408903051,0.0001833212862693472,0.007362663745880127,0.002272238314151764,0.0,0.06144221268594265,823926.946,0.41591958385705946,0.0,0.08212005615234375,0.0766119384765625,0.08036461639404296,0.12795673370361327,0.09176333618164062,0.009438618659973145,0.00010825128108263016,0.00017916683852672578,0.00732713508605957,0.0026530158519744874,0.0,0.06580786895751953,824051.52,0.582376220703125,0.0
