epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_h2,train_ssim,train_pcc,train_mlw,train_vrms,train_kl,train_anchor,train_sds,val_vrmse_density,val_vrmse_momentum_x,val_vrmse_momentum_y,val_vrmse_pressure,val_vrmse_chmean,val_rmse,val_h1,val_h2,val_ssim,val_pcc,val_mlw,val_vrms,val_kl,val_anchor,val_sds
1,3.1437500000000005e-05,0.06753916236758233,0.03086593246459961,0.172401611328125,0.05087925070524216,0.00017544610364711842,0.00026134313570219095,0.016463523864746095,0.05373358452320099,0.0,0.30347321647405623,78876.06825976563,0.41980250835418703,0.0,0.22091226196289063,0.19328102111816406,0.23535205078125,0.34996246337890624,0.24987698364257813,0.022921924591064454,0.00015357741713523866,0.00022619691491127013,0.012775341033935546,0.011249512672424316,0.0,0.172401611328125,2651.36275,0.5337967529296875,0.0
2,4.9942884845168216e-05,0.033826968990266326,0.030612207412719725,0.14195468139648437,0.024954148449003698,0.00017046403282438405,0.00027000664632942064,0.013668821334838868,0.010456246972084046,0.0,0.15719590520858764,3496.1896875,0.3534168738126755,0.0,0.18717192077636718,0.1522547607421875,0.18955392456054687,0.3122669982910156,0.21031190490722657,0.020146095275878906,0.00019917646050453185,0.00039598989486694337,0.01464548683166504,0.00972602367401123,0.0,0.14195468139648437,5072.87,0.5292037963867188,0.0
3,4.930339369024957e-05,0.029284168533980845,0.02529079246520996,0.13727047729492187,0.0208752618432045,0.00016297064242826309,0.0002944901896989904,0.012480378150939941,0.008032817006111146,0.0,0.1389644558429718,2603.744322265625,0.3404756189584732,0.0,0.23467770385742187,0.1592759552001953,0.14157632446289062,0.23790304565429687,0.19335824584960937,0.01845777893066406,0.0001334901452064514,0.0002058563381433487,0.010161580085754395,0.007967102527618408,0.0,0.13727049255371093,1585.04675,0.5329172973632812,0.0
4,4.7971676886883606e-05,0.023263716205954552,0.02151586151123047,0.10383563232421875,0.016695284258574247,0.00012677677893952933,0.00020066761068301275,0.009881881713867188,0.005480901837348938,0.0,0.10811881333589554,2295.9296640625,0.3418939491510391,0.0,0.13115924072265625,0.12486991119384766,0.13155731201171875,0.21181283569335937,0.1498498229980469,0.014584968566894532,0.0001351131647825241,0.00022441187500953674,0.01007672119140625,0.004693794250488281,0.0,0.10383561706542968,1752.3685,0.5278997802734375,0.0
5,4.5986462044240416e-05,0.023638000823557378,0.020600048065185547,0.10354191589355469,0.01705657637119293,0.00012699978949967772,0.0002026325889164582,0.009853084564208985,0.005775932431221009,0.0,0.11242888063192367,2314.349701171875,0.3459534013271332,0.0,0.1534011993408203,0.1292691650390625,0.10308743286132813,0.19132493591308594,0.14427069091796876,0.014223977088928223,0.0001240776851773262,0.0001970880925655365,0.0093887996673584,0.004971825599670411,0.0,0.10354190826416015,1721.862,0.5499888305664062,0.0
6,4.340548112481404e-05,0.023834680527448655,0.01922547149658203,0.08942023468017578,0.01632609997317195,0.00014678719028597697,0.0002584799329051748,0.010175244331359863,0.004820771217346191,0.0,0.09973282247781753,1692.2103076171875,0.31593079805374147,0.0,0.09596556091308593,0.09847838592529297,0.10694705963134765,0.21980787658691406,0.13029971313476563,0.012450448989868164,0.00013256275653839112,0.0002381826639175415,0.009131348609924317,0.0040970158576965334,0.0,0.08942023468017578,1468.83925,0.523796630859375,0.0
7,4.0303791543266814e-05,0.022088649660348892,0.01985556411743164,0.10162998962402343,0.01584142418205738,0.00012156460199912544,0.00020844505634158849,0.009041004657745362,0.004674695730209351,0.0,0.10313858938217163,1689.953884765625,0.3396078176498413,0.0,0.14197633361816406,0.11371858978271485,0.1384864959716797,0.18628816223144531,0.14511740112304689,0.01376053237915039,0.00011833491176366806,0.00019004803895950317,0.008577566146850586,0.004718532085418701,0.0,0.10162998962402343,1782.867125,0.5691929931640625,0.0
8,3.677159342441323e-05,0.020701645258814096,0.01813600730895996,0.08601588439941406,0.014613842472434043,0.0001182204615615774,0.00019481212011305616,0.008849337577819824,0.004105584979057312,0.0,0.09287623378634453,1767.7980229492186,0.343819405734539,0.0,0.09320491790771485,0.11080496215820312,0.09980838775634765,0.19592083740234376,0.12493476867675782,0.01214649772644043,0.00011675338447093963,0.0001897030770778656,0.008270531654357911,0.003595008850097656,0.0,0.08601587677001953,1518.412,0.550002685546875,0.0
9,3.291160649658636e-05,0.019378446996212006,0.01669377326965332,0.07902079010009766,0.013365349758416415,0.00011632164045295212,0.00019324340822640806,0.008261832237243652,0.003325535297393799,0.0,0.08214321619272232,1970.1527094726562,0.3371619054079056,0.0,0.10469913482666016,0.09885929870605469,0.09141446685791016,0.15128060913085936,0.11156337738037109,0.010941548347473145,0.00011230000853538513,0.0001846577227115631,0.007731967449188233,0.003408339500427246,0.0,0.07902079772949219,1372.254,0.5266088256835938,0.0
10,2.8836082902858047e-05,0.016569598391652108,0.017489139556884765,0.08486943054199218,0.011833449743688107,9.151280223159119e-05,0.00015423486265353858,0.0070793056488037106,0.002997819423675537,0.0,0.07641647922992706,1605.0852377929687,0.34876962971687314,0.0,0.09768437957763672,0.09595721435546875,0.08744447326660157,0.2073653869628906,0.12211286163330078,0.011739197731018067,0.00011243964731693268,0.00018493251502513887,0.00785354232788086,0.0033359720706939698,0.0,0.08486943054199218,1279.593375,0.51774853515625,0.0
