epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_h2,train_ssim,train_pcc,train_mlw,train_vrms,train_kl,train_anchor,train_sds,val_vrmse_density,val_vrmse_momentum_x,val_vrmse_momentum_y,val_vrmse_pressure,val_rmse,val_h1,val_h2,val_ssim,val_pcc,val_mlw,val_vrms,val_kl,val_anchor,val_sds
1,2.99525e-05,0.09193182240451585,0.06283460828993055,0.19714106807002316,0.05076925257737396,0.00019432185702292473,0.0002918632996602164,0.209337563574815,0.057301501892194025,0.0,0.3168253912394788,811033.1102941176,0.41869268572631,0.45841103629404756,0.21696056224681712,0.2490931080005787,0.314335779260706,0.35540540907118057,0.026661973176179108,0.00022507011890411378,0.000376582940419515,0.16584088360821758,0.01756000801368996,0.0,0.19714106807002316,828827.8755555556,0.6034802698206019,0.4299807400173611
2,5e-05,0.06468106452532175,0.05188701488353588,0.17126221833405672,0.030714024766152648,0.0001762755283617029,0.0002625665523233127,0.16737918693478368,0.018025615009940973,0.0,0.20926031019507335,815089.6612394959,0.6053969660977355,0.46383864726839946,0.16155976472077546,0.13783424660011573,0.2472931586371528,0.4634699164496528,0.023163028293185763,0.0001645634130195335,0.000251698096593221,0.13631231237340857,0.010796836570457175,0.0,0.17126221833405672,819187.1051851852,0.8180709273726852,0.48967646846064816
3,5e-05,0.04050128659656068,0.03594124122902199,0.11398642080801505,0.019437024542013136,0.00015848334220484067,0.0002499925834579225,0.08730627859339994,0.006794588405545018,0.0,0.12208985023889221,802635.7216386554,0.6005001894566191,0.44152890709267945,0.15943858959056714,0.1557359935619213,0.12602641918041088,0.21917423954716436,0.016267660635489005,0.00014506969186994765,0.00023029813060054073,0.08251843487774885,0.006298941859492549,0.0,0.11398642080801505,800282.7377777778,0.6919316496672454,0.42331294307002315
4,5e-05,0.03930668565718567,0.03187633938259549,0.1005003074363426,0.019014289735683372,0.00014439887192810517,0.00023949631036013685,0.08685050140909788,0.0063367280639520214,0.0,0.12374260026116331,801067.1675420168,0.6906885961775019,0.44876512071164715,0.12230049415870949,0.1307182820638021,0.11769376401548032,0.20941609700520833,0.01460331952130353,0.00014191021521886189,0.0002299449841181437,0.06758626302083333,0.005074630313449436,0.0,0.1005003074363426,796933.8785185185,0.7187920464409723,0.39567726417824073
5,5e-05,0.033227186798736326,0.028524664419668694,0.09297135529694733,0.016709503029011377,0.00013373825553755233,0.00021495066609814717,0.06526388691253021,0.005041084620131164,0.0,0.10129971454749588,798338.3702731093,0.637464403480041,0.4118787359540202,0.103720703125,0.12250807020399306,0.10415364583333334,0.2011390968605324,0.013472318296079283,0.00013122578461964926,0.00020852521613792138,0.05632802892614294,0.004631879594590929,0.0,0.09297136094835069,796298.714074074,0.7710338903356482,0.41849473741319443
6,5e-05,0.03241963009154346,0.03022706773546007,0.09890511971932871,0.01630038275391239,0.00012828375924180043,0.00020521556076392173,0.06442791273613938,0.004431288532850121,0.0,0.09871187142464292,797836.9343487395,0.625275057529201,0.4087220097289366,0.13053783275462963,0.10340230305989584,0.12726319489655671,0.21100258156105325,0.014537455240885417,0.00012859823527159515,0.0002073610711980749,0.06146148116500289,0.0043644982797128185,0.0,0.09890513102213541,797436.2074074075,0.7884824399594907,0.4047828052662037
7,5e-05,0.029289393873587876,0.02631018744574653,0.08603142067238137,0.014563058510798366,0.00012766322947181603,0.00020738102246453484,0.05535596508939727,0.004051264970242476,0.0,0.0903018409965419,795204.0588235294,0.5826169097123026,0.39779235810792746,0.09338458591037327,0.10292045310691551,0.10079562717013889,0.2026359501591435,0.012413833053023727,0.00012878910258964257,0.00021834596439644142,0.049451791268807874,0.003703025182088216,0.0,0.08603142632378472,791849.2444444444,0.752256175853588,0.3913017216435185
8,5e-05,0.029972827594195093,0.029557396217628762,0.09715537742332175,0.014952527750440004,0.00012635212592345744,0.00021216537382261937,0.057756200557997246,0.004076435535895724,0.0,0.0927621863719796,794704.6917016807,0.6626834267077326,0.3926318713596889,0.10578590675636575,0.10441769070095486,0.1068368191189236,0.24669401945891203,0.014029834888599537,0.00013009470921975595,0.00022075851758321125,0.05989296242042824,0.004112899921558521,0.0,0.09715537742332175,800652.9896296297,0.7966271520543982,0.38884223090277775
9,5e-05,0.030022284274279068,0.02422800134729456,0.08059578224464699,0.014966186683844118,0.00013435051440857567,0.0002224351942038825,0.05531380256684888,0.004137788750544316,0.0,0.09204105488142046,794175.0057773109,0.7127975400756387,0.4150118812793443,0.11109561496310764,0.09688394052010996,0.09265098289207176,0.15174622712311922,0.011526898984555846,0.00011960404890554922,0.00019668047074918393,0.04452982584635417,0.0033347493630868415,0.0,0.08059578224464699,796970.3822222222,0.9278108723958334,0.41423041449652775
10,5e-05,0.029202270071108302,0.025077249032479744,0.08584309895833334,0.014879527431325753,0.00012798633185159532,0.0002140400160476761,0.052544699496581776,0.0035716173779062866,0.0,0.08681200989404646,795676.7289915966,0.829613770506963,0.41720922579284475,0.1001451732494213,0.10032033284505208,0.10015046296296297,0.1900961868851273,0.012194917466905382,0.00011771401873341313,0.0001930085817972819,0.04637408221209491,0.003579498573585793,0.0,0.08584309895833334,797495.5614814815,0.9143633355034723,0.40518681278935187
