epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_h2,train_ssim,train_pcc,train_mlw,train_vrms,train_kl,train_anchor,train_sds,val_vrmse_density,val_vrmse_momentum_x,val_vrmse_momentum_y,val_vrmse_pressure,val_vrmse_chmean,val_rmse,val_h1,val_h2,val_ssim,val_pcc,val_mlw,val_vrms,val_kl,val_anchor,val_sds
1,3.1437500000000005e-05,0.052177006531506774,0.02651347541809082,0.14238577270507813,0.04383792874217034,0.0001667815560795134,0.00025507651531370357,0.015581501483917235,0.04639958047866821,0.0,0.2718774017989635,805001.28125,0.4142594668269157,0.0,0.12615386199951173,0.14684271240234376,0.25532432556152346,0.2713936767578125,0.19992864990234374,0.018854373931884764,0.00015318202972412108,0.00022925814986228944,0.012423641204833984,0.008503232955932617,0.0,0.14238577270507813,809689.984,0.5623968505859375,0.0
2,4.9942884845168216e-05,0.03138907349109649,0.03555004119873047,0.1850401306152344,0.023316108234226703,0.00016145930503262207,0.00024764457026321907,0.013020627021789551,0.009735323846340179,0.0,0.1536033596396446,801057.08075,0.38152810990810393,0.0,0.17547213745117188,0.28095187377929687,0.2248316650390625,0.4462040710449219,0.28186492919921874,0.026497020721435546,0.00018106040358543396,0.00030588990449905394,0.015131223678588867,0.010864500999450683,0.0,0.1850401306152344,816053.76,0.6373947143554688,0.0
3,4.930339369024957e-05,0.02996007489785552,0.02358829879760742,0.12297746276855469,0.021748644556850195,0.00016422860749298705,0.0002815882223076187,0.012827574014663697,0.008599535167217254,0.0,0.14716471683979035,802337.887,0.42782575577497484,0.0,0.1586647644042969,0.18431292724609374,0.13680453491210937,0.22689230346679687,0.1766686248779297,0.016869667053222657,0.00013437265157699584,0.0002079951763153076,0.010319267272949219,0.007839871883392333,0.0,0.12297746276855469,791060.096,0.6013644409179687,0.0
4,4.7971676886883606e-05,0.022744880139827728,0.023562749862670897,0.12321995544433594,0.016488446079194547,0.00012512868298654212,0.00019723509316099807,0.00994259810447693,0.005383737564086914,0.0,0.10633318608999252,794277.01675,0.4095943492054939,0.0,0.16410685729980468,0.13857131958007812,0.18218038940429687,0.21759524536132813,0.17561346435546876,0.01692611312866211,0.00013273274898529053,0.00020582327246665956,0.010201078414916992,0.006863852977752685,0.0,0.1232199478149414,796722.752,0.606142333984375,0.0
5,4.5986462044240416e-05,0.02237911143898964,0.021241764068603515,0.10586940765380859,0.01606551780551672,0.00012627187217731262,0.00020309962392639136,0.009587583065032958,0.005342082738876343,0.0,0.10525768959522247,795851.0,0.461968208193779,0.0,0.13087635803222655,0.1379966125488281,0.13033070373535155,0.19948739624023437,0.14967276000976562,0.015070992469787598,0.00012341544032096863,0.00019562169909477235,0.009224653244018555,0.004525219440460205,0.0,0.10586940765380859,793301.568,0.62392333984375,0.0
6,4.340548112481404e-05,0.02276136631704867,0.019078479766845704,0.09252413940429688,0.016152784395962953,0.00013217163982335477,0.00021251957670756383,0.009957419157028198,0.004750831484794616,0.0,0.10151469060778617,792923.8845,0.4181510399580002,0.0,0.13778921508789063,0.11274404144287109,0.10383878326416016,0.16358787536621094,0.12948997497558593,0.013003200531005859,0.00012150558829307556,0.000196290522813797,0.00885938835144043,0.0038793320655822754,0.0,0.09252413940429688,793993.344,0.639294677734375,0.0
7,4.0303791543266814e-05,0.020253572389483453,0.01751029396057129,0.08292048645019531,0.01434466621465981,0.00011817812280060025,0.00019388449112011586,0.008909227848052979,0.003899589478969574,0.0,0.09129117669165135,790837.74625,0.41476076620817187,0.0,0.09172150421142578,0.09169876098632812,0.11390411376953125,0.17446742248535158,0.11794795989990234,0.011629956245422363,0.0001176067441701889,0.0001899173855781555,0.00829521656036377,0.0035976154804229737,0.0,0.08292049407958985,790890.304,0.6092255249023437,0.0
8,3.677159342441323e-05,0.020555811541154982,0.018618478775024414,0.0891076431274414,0.014770885020494461,0.00011569852842148975,0.00019224296537868213,0.008625009298324585,0.004279999077320099,0.0,0.09534220334887504,788815.3145,0.4814931713938713,0.0,0.09377141571044922,0.1308742980957031,0.10526724243164062,0.17930976867675782,0.12730567932128906,0.012743030548095703,0.00011750898510217667,0.0001922242045402527,0.008392166137695313,0.0035887541770935056,0.0,0.0891076431274414,792476.096,0.655193603515625,0.0
9,3.291160649658636e-05,0.0185694027133286,0.016600791931152343,0.07782687377929688,0.01272451032139361,0.0001168978475179756,0.00020595586231502238,0.008211103439331055,0.0031779969334602355,0.0,0.07897343264520168,788093.4385,0.4191169308423996,0.0,0.10773094177246094,0.0924947738647461,0.08633546447753906,0.15533149719238282,0.1104731674194336,0.010869351387023926,0.00011462880671024323,0.00019101575016975403,0.007813114643096924,0.003220918655395508,0.0,0.07782687377929688,786073.28,0.600517578125,0.0
10,2.8836082902858047e-05,0.017355638371780516,0.017326633453369142,0.0861850128173828,0.012060887103900313,0.00010589502526636352,0.0001785352373117348,0.00784282112121582,0.0029527772068977357,0.0,0.07503880035877228,787127.5375,0.43773297172784803,0.0,0.09865602874755859,0.10648571014404297,0.10383409881591797,0.18794070434570312,0.12422914123535156,0.011783414840698243,0.00011086440086364747,0.0001839190125465393,0.007759415626525879,0.003899693727493286,0.0,0.0861850128173828,784601.984,0.5914551391601562,0.0
