epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_h2,train_ssim,train_pcc,train_mlw,train_vrms,train_kl,train_anchor,train_sds,val_vrmse_density,val_vrmse_momentum_x,val_vrmse_momentum_y,val_vrmse_pressure,val_vrmse_chmean,val_rmse,val_h1,val_h2,val_ssim,val_pcc,val_mlw,val_vrms,val_kl,val_anchor,val_sds
1,6.287500000000001e-05,0.05388673619925976,0.030334095001220703,0.15982713317871095,0.04484215889126062,0.00018089154752669857,0.0002728266494523268,0.016719245433807373,0.04291427421569824,0.0,0.27228428053855896,806196.9735,0.40284812307357787,0.0,0.15543434143066406,0.168712158203125,0.17547361755371094,0.44773663330078123,0.23683920288085938,0.022261083602905272,0.00016146028041839599,0.00023109258711338044,0.013426908493041992,0.012120187759399414,0.0,0.15982713317871095,805639.36,0.6213388671875,0.0
2,9.98846040749317e-05,0.12760905806720257,0.1746337890625,1.0771614990234375,0.06903501369059085,0.0011714808886463287,0.002914835453557316,0.04325301265716553,0.1845708146095276,0.0,0.42307842552661895,833351.104,6.327675480484962,0.0,1.280113525390625,1.314180908203125,1.35416259765625,1.891702392578125,1.4600399169921876,0.15558775329589844,0.00038092067837715147,0.0004701496958732605,0.05599835205078125,0.903712646484375,0.0,1.077161376953125,973322.24,56.08646875,0.0
3,9.85925709251981e-05,0.19376849901676177,0.17635975646972657,1.084405517578125,0.1767250747680664,0.0003408684937749058,0.00034160931507358326,0.0540262598991394,0.853808806180954,0.0,1.0642762308120728,48981863744.554,1340.7387007446289,0.0,1.3590450439453126,1.3188846435546875,1.35713671875,1.829631103515625,1.4661744384765625,0.15630126953125,0.00040117013454437256,0.0005072627663612366,0.06295930862426757,1.0149669799804688,0.0,1.084405517578125,1333874.304,617.8133125,0.0
4,9.590195942451992e-05,7.361351170063019,0.1707389373779297,1.081572265625,0.19351618212461472,0.14335669713374227,0.5141310304694343,0.06168677854537964,0.9271324286460877,0.0,1.1920645337104798,2909872394.6845,11902.924014038086,0.0,1.3915843505859375,1.3181572265625,1.3263778076171875,1.7801505126953125,1.4540673828125,0.15582539367675782,0.00029827064275741576,0.00026394671201705934,0.04852418899536133,0.9181431884765625,0.0,1.081572265625,3094789226.496,13461.044,0.0
5,9.189101515060819e-05,0.1894919055700302,0.16920960998535156,1.0615264892578125,0.1737353863120079,0.00031513037107652053,0.000274935505061876,0.0517493405342102,0.8941688594818116,0.0,1.0609473090171815,2351906737.152,12445.577,0.0,1.3305426025390625,1.308837646484375,1.3326357421875,1.700316650390625,1.418083251953125,0.15444734191894532,0.0002952451109886169,0.00025385192036628723,0.04823121643066406,0.877869140625,0.0,1.061526611328125,1707976949.76,11412.484,0.0
6,8.667638023176716e-05,0.20230501794815064,0.16910675048828125,1.0551719970703124,0.18553135669231416,0.00033547323039965707,0.0002955022177193314,0.052881478786468504,0.9302398600578308,0.0,1.0756980934143066,1397508831.232,10680.1315234375,0.0,1.2792613525390626,1.3132100830078124,1.329111083984375,1.7228009033203124,1.4110958251953125,0.15407681274414062,0.00030059885978698733,0.0002667677700519562,0.0485941162109375,0.856140869140625,0.0,1.0551719970703124,1002409295.872,9757.25,0.0
7,8.040970128129418e-05,0.19429884535074235,0.168869873046875,1.0571884765625,0.17920251393318176,0.000301926610438386,0.0002601995719305705,0.05110874080657959,0.909721483707428,0.0,1.0698585815429686,860457397.76,9290.8005546875,0.0,1.2804063720703125,1.308909423828125,1.324143310546875,1.7511220703125,1.4161453857421875,0.15406597900390626,0.00029607781767845154,0.00025710687041282656,0.04818458557128906,0.8532730712890625,0.0,1.0571884765625,583725809.664,8375.4775,0.0
8,7.327321936769204e-05,0.19288131844997405,0.1690911102294922,1.058924560546875,0.17716661167144776,0.0003142941241967492,0.0002693560633342713,0.05209340953826904,0.894542406797409,0.0,1.0793236031532287,488990789.376,7909.8482265625,0.0,1.2899190673828125,1.32235693359375,1.331350341796875,1.729456298828125,1.418270751953125,0.1543543243408203,0.0002947358191013336,0.0002527247369289398,0.04809427642822266,0.856710693359375,0.0,1.058924560546875,337286987.776,7237.785,0.0
9,6.547447026861325e-05,0.19542142981290817,0.1590050506591797,0.9714540405273437,0.17954211795330047,0.0003175862260395661,0.0002740771532990038,0.051440342903137204,0.8163352580070495,0.0,1.0711814675331115,47561205211.69,68667.9220390625,0.0,1.1077052001953125,1.3293841552734376,1.2559007568359375,1.572808837890625,1.31644970703125,0.14220263671875,0.00033604806661605835,0.0003405066430568695,0.05130670547485352,0.5639873657226563,0.0,0.9714541015625,816266721886.208,953264.384,0.0
10,5.724024913026422e-05,0.1674394285082817,0.1437176513671875,0.8886529541015625,0.15342663007974625,0.0002802559560514055,0.0002476785899489187,0.04684122610092163,0.5407532143592835,0.0,0.940954517364502,2636916862422.9375,738027.6927265625,0.0,0.982997314453125,1.2822886962890625,1.297013427734375,1.257665771484375,1.2049912109375,0.12839155578613282,0.0003065218925476074,0.00027598932385444644,0.04532180023193359,0.4822518310546875,0.0,0.8886529541015625,6455817955966.976,695082.048,0.0
11,4.8810015045794595e-05,0.15860099548101425,0.13327899169921875,0.8093178100585937,0.14294101288914682,0.0003131996489246376,0.0002754867328039836,0.046508119583129885,0.4684163198471069,0.0,0.8490056657791137,6853503218614.272,1999418.60275,0.0,0.9809766845703125,1.1665933837890625,1.0865068359375,1.153118896484375,1.0967989501953126,0.11828559112548828,0.00029986822605133055,0.00026282453536987304,0.04337841415405273,0.4225625,0.0,0.8093178100585937,4090240163643.392,632761.6,0.0
12,4.0428927353894644e-05,0.14633063435554505,0.1266346435546875,0.7676729736328125,0.1315530020594597,0.0002955526401055977,0.00026055454032029954,0.04273828983306885,0.39743020868301393,0.0,0.7841666626930237,3116617049243.648,1441795.301625,0.0,0.895562255859375,1.1528348388671874,1.034328369140625,1.1561409912109375,1.059716552734375,0.11167167663574219,0.0002992595434188843,0.0002619558870792389,0.042606353759765625,0.3783602294921875,0.0,0.7676728515625,2637286013403.136,380976.608,0.0
