epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_h2,train_ssim,train_pcc,train_mlw,train_vrms,train_kl,train_anchor,train_sds,val_vrmse_density,val_vrmse_momentum_x,val_vrmse_momentum_y,val_vrmse_pressure,val_rmse,val_h1,val_h2,val_ssim,val_pcc,val_mlw,val_vrms,val_kl,val_anchor,val_sds
1,6.287500000000001e-06,0.09975983314216137,0.042730712890625,0.14277244567871095,0.06130304464697838,0.00015622042972245255,0.00023883938317885623,0.20430510520935058,0.07504317605495453,0.0,0.35606931465864183,815557.415,0.43992659950256346,0.0,0.13476042175292968,0.12778213500976562,0.13531166076660156,0.4374991455078125,0.021415655136108398,0.00017762985825538636,0.0002826617956161499,0.08289042663574218,0.010508051872253418,0.0,0.14277244567871095,802428.48,0.5337356567382813,0.0
2,9.989509461357428e-06,0.042111540600657464,0.03786144256591797,0.13047381591796875,0.020840918079018594,0.00017633694352116436,0.00027698857936775314,0.08302516460418702,0.007453142762184143,0.0,0.12214331942796706,806294.1375,0.35832351326942447,0.0,0.12403433227539062,0.1272179946899414,0.1548079833984375,0.36886752319335936,0.018248271942138673,0.00015213297307491302,0.00023462966084480285,0.08004350280761718,0.008099474906921388,0.0,0.13047381591796875,802569.088,0.5477285766601563,0.0
3,9.872051902290737e-06,0.03652132304012776,0.03200198364257813,0.10737174224853516,0.017746872685849666,0.00014683878589130472,0.00022750633661053143,0.07621673774719238,0.006318917512893677,0.0,0.11544072514772415,802036.499,0.3484495693445206,0.0,0.12336955261230469,0.11385739135742187,0.10903645324707031,0.273241455078125,0.014968147277832031,0.00014000704884529114,0.00021466508507728577,0.06688987731933593,0.0059810752868652345,0.0,0.10737174224853516,801528.064,0.5399180908203125,0.0
4,9.62745085677454e-06,0.030681372858583928,0.026539871215820313,0.08863212585449219,0.015041432160884141,0.00013179978357220535,0.00020632420814945362,0.06033300876617432,0.0046861059665679935,0.0,0.09671200188994408,797287.6055,0.35341028320789336,0.0,0.10171685028076172,0.09096229553222657,0.10336093902587891,0.21039569091796875,0.01254652976989746,0.00013461565971374512,0.00020872421562671663,0.04841705322265625,0.004351977825164795,0.0,0.08863211822509766,796293.568,0.5355064086914062,0.0
5,9.2628195591462e-06,0.029675117053091525,0.031182937622070313,0.1029245376586914,0.01441109536215663,0.00013195625564549118,0.00020855241108802148,0.05777472448348999,0.0043153780698776244,0.0,0.0923770504295826,795468.6145,0.3455664210319519,0.0,0.14480264282226563,0.12487960815429687,0.11300274658203124,0.2056077117919922,0.014115049362182617,0.00013129746913909912,0.00020497195422649383,0.07002008819580079,0.004588846206665039,0.0,0.1029245376586914,793756.16,0.5204097900390625,0.0
6,8.78876183925156e-06,0.030309241741895674,0.026670000076293946,0.0889466552734375,0.014796817664057016,0.0001446028903592378,0.00022881972347386183,0.0552151951789856,0.004241451859474182,0.0,0.08902215746045113,795356.699,0.32474918973445893,0.0,0.09832636260986329,0.11435549926757813,0.10729817962646485,0.18612765502929687,0.01229182243347168,0.00012737749516963958,0.00020239786803722383,0.053395347595214845,0.004114020824432373,0.0,0.08894664764404298,796137.792,0.525762939453125,0.0
7,8.219063752844926e-06,0.02677880724519491,0.025853542327880858,0.08561035919189453,0.013228434443473816,0.0001228659424232319,0.0001975835752382409,0.04938050270080566,0.0035418900251388548,0.0,0.08253365808725358,793406.5675,0.3321635205745697,0.0,0.09446873474121094,0.11231201171875,0.09821263122558593,0.18226669311523438,0.012042551040649415,0.00012600302696228027,0.00020016135275363923,0.050072265625,0.004097417831420898,0.0,0.08561035919189453,791553.216,0.5222507934570313,0.0
8,7.570292669790186e-06,0.02643811050057411,0.023026548385620117,0.07563700866699219,0.013026367209851742,0.0001266419423991465,0.00020593253392144106,0.04719763946533203,0.003588130354881287,0.0,0.08174882969260215,792741.3785,0.3280351094007492,0.0,0.08978483581542969,0.08294712829589844,0.08744888305664063,0.16563258361816408,0.010789251327514649,0.0001234881430864334,0.00019839516282081605,0.04041926574707031,0.0033829033374786375,0.0,0.07563700103759766,793567.424,0.51051123046875,0.0
9,6.861315478964842e-06,0.024814731411635874,0.022455249786376953,0.07386830139160157,0.012465177711099387,0.00012580429603985976,0.00020479520241497085,0.04039559030532837,0.003044851779937744,0.0,0.07353111463785171,792693.465,0.33246561980247497,0.0,0.08530186462402344,0.08384349822998047,0.08551586151123047,0.16062030029296875,0.010518593788146973,0.00012145005911588669,0.00019592714309692383,0.03909436416625976,0.0032621941566467285,0.0,0.07386830902099609,792320.32,0.5089776611328125,0.0
10,6.112749920933111e-06,0.02137572115659714,0.022487310409545897,0.07444047546386719,0.010801405530422926,0.00010007168031006586,0.00016476855310611427,0.037138209342956544,0.002693681001663208,0.0,0.06822389736771584,790790.443,0.34215541553497314,0.0,0.0838644790649414,0.08435089874267578,0.087192138671875,0.16435206604003907,0.01049817943572998,0.00012002481520175934,0.00019474677741527558,0.03991926956176758,0.003237454891204834,0.0,0.07444047546386719,790174.528,0.5039462280273438,0.0
11,5.346365004163145e-06,0.02300382152944803,0.02183560371398926,0.07175270080566407,0.011442554138600826,0.00011651313763286452,0.00019162551226327196,0.038237402439117434,0.002782352805137634,0.0,0.06905504241585732,790843.0535,0.3339251778125763,0.0,0.08249912261962891,0.07919102478027344,0.08177692413330079,0.15773565673828124,0.010188953399658203,0.00011883269250392914,0.00019331252574920655,0.03803343200683594,0.0030528388023376464,0.0,0.07175270080566407,790265.472,0.5044994201660157,0.0
12,4.584447941263148e-06,0.0223012587800622,0.0213865966796875,0.07034427642822266,0.011247841998934745,0.00011332082614535466,0.00018785384361399336,0.03591583633422851,0.0027469562292099,0.0,0.06829581677913665,790260.1925,0.33758703315258026,0.0,0.08214990997314453,0.07928797912597656,0.08112715148925781,0.15059086608886718,0.010050893783569336,0.00011789393424987793,0.00019224601984024048,0.03627338409423828,0.0029901018142700197,0.0,0.07034427642822266,790410.944,0.4987086181640625,0.0
13,3.849156015341246e-06,0.022849018249660732,0.020991348266601564,0.06884850311279297,0.011360981605947017,0.00012097941416141111,0.0001989999324141536,0.036260438442230224,0.0027303014993667603,0.0,0.06780512887239457,789805.2695,0.325371638417244,0.0,0.0808899383544922,0.07766236877441406,0.08042495727539062,0.14432020568847656,0.009835933685302735,0.0001169886514544487,0.00019136929512023924,0.03537322616577149,0.002884024143218994,0.0,0.06884850311279297,789306.88,0.49840655517578125,0.0
14,3.1618722248405504e-06,0.021983873568475247,0.020777957916259766,0.06800362396240234,0.011054692635312677,0.00011487130884779617,0.0001909950491390191,0.034570768833160403,0.0024799489974975586,0.0,0.06431049466133118,788539.837,0.32051483285427096,0.0,0.08017453002929688,0.07705916595458985,0.07904823303222656,0.14178236389160156,0.0097418851852417,0.00011637166142463684,0.00019074591994285584,0.03478326416015625,0.0028258681297302244,0.0,0.06800363159179687,788993.536,0.4972686767578125,0.0
15,2.5425834453191235e-06,0.021889926675707102,0.02062580680847168,0.06750384521484375,0.01092221505753696,0.0001143137924518669,0.00018905459907546173,0.03501347875595093,0.0026856328248977663,0.0,0.06683433026075364,789202.552,0.3260848746299744,0.0,0.07974597930908203,0.07671773529052735,0.07863959503173829,0.13976002502441406,0.009654027938842773,0.00011585868149995804,0.00019020910561084748,0.034525634765625,0.0027890071868896483,0.0,0.06750383758544921,789345.28,0.49704751586914064,0.0
16,2.0092991918301106e-06,0.022496792998164893,0.020553319931030274,0.06723625946044921,0.011138249464333057,0.00012209685637208168,0.00020384127215947957,0.035024670124053955,0.002565397620201111,0.0,0.06518913786113262,788867.6275,0.33100052642822264,0.0,0.07931143951416016,0.07647427368164063,0.07896064758300782,0.13883570861816405,0.009621970176696778,0.00011535120755434036,0.00018954472243785857,0.03442526626586914,0.0027651307582855227,0.0,0.06723625946044921,788852.032,0.49587188720703124,0.0
17,1.5775278848526188e-06,0.02214345284923911,0.02045277786254883,0.06689038848876953,0.011026963617652655,0.00011753171336022206,0.00019531970092793926,0.0349326901435852,0.002580925464630127,0.0,0.06518494892120362,788890.255,0.32875297820568083,0.0,0.07936363983154297,0.07649774169921875,0.07810047149658203,0.13752285766601563,0.009572044372558593,0.00011503590643405914,0.00018931117653846742,0.03419291687011719,0.0027417330741882325,0.0,0.06689038848876953,788571.84,0.49549514770507813,0.0
18,1.2598258504653082e-06,0.022351400710642337,0.020347410202026368,0.0665211181640625,0.0112158123832196,0.00012115350541716908,0.00020137529792555142,0.03385275363922119,0.0025967425107955933,0.0,0.06521815231442452,787771.2625,0.3294782121181488,0.0,0.07888304138183594,0.07601630401611328,0.07772522735595704,0.1362840118408203,0.009521490097045898,0.0001147526279091835,0.00018901662528514863,0.03392191696166992,0.0027174344062805174,0.0,0.06652112579345704,788074.432,0.4953634338378906,0.0
