epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_h2,train_ssim,train_pcc,train_mlw,train_vrms,train_kl,train_anchor,train_sds,val_vrmse_density,val_vrmse_momentum_x,val_vrmse_momentum_y,val_vrmse_pressure,val_vrmse_chmean,val_rmse,val_h1,val_h2,val_ssim,val_pcc,val_mlw,val_vrms,val_kl,val_anchor,val_sds
1,3.1437500000000005e-05,0.07401112623512746,0.6289871215820313,1.4667081298828124,0.06452293561398983,0.00018976381185348146,0.00031106861773878337,0.015815639972686767,0.07716091918945313,0.0,0.3745263069868088,825694.1735,0.48111006450653077,0.0,2.19608984375,1.664728271484375,2.04756103515625,2.1996240234375,2.0270008544921874,0.1833255615234375,0.008913230895996094,0.020698522567749022,0.3059114990234375,0.632522216796875,0.0,1.4667081298828124,826416.064,0.61781396484375,0.0
2,4.9942884845168216e-05,0.09243474170565605,0.05974657440185547,0.3472830810546875,0.07628093513846397,0.0003230761255399557,0.0005948241765727289,0.023411985874176026,0.08660804891586303,0.0,0.40504601383209227,825502.797,0.4951618790626526,0.0,0.26554595947265625,0.1794765319824219,0.18309310913085938,1.2926141357421874,0.48018240356445313,0.051166393280029296,0.00017160354554653169,0.00024470332264900206,0.01676922607421875,0.05831297302246094,0.0,0.3472830810546875,826416.064,0.61781396484375,0.0
3,4.930339369024957e-05,0.0591592280715704,0.04889813232421875,0.2890592346191406,0.051139010041952135,0.00016040435541071928,0.00023434168694075197,0.014717220306396484,0.0482113983631134,0.0,0.30685041677951813,825695.022,0.4871574385166168,0.0,0.21899639892578124,0.14575328063964843,0.1421905517578125,1.031252685546875,0.3845482177734375,0.041377647399902344,0.00015040971338748933,0.00021965320408344268,0.013121058464050293,0.04104887390136719,0.0,0.2890592041015625,826416.064,0.61781396484375,0.0
4,4.7971676886883606e-05,0.051850349187850954,0.040301841735839845,0.22389453125,0.04454383350908756,0.0001461303094984032,0.00022313707566354424,0.013040179252624512,0.03563687884807586,0.0,0.26398232877254485,825127.118,0.4901367053985596,0.0,0.17868328857421875,0.1295107421875,0.15855935668945312,0.7812819213867187,0.3120088500976563,0.03294042205810547,0.00014722837507724762,0.00022365416586399078,0.012203810691833496,0.02584905815124512,0.0,0.22389451599121094,826416.064,0.61781396484375,0.0
5,4.5986462044240416e-05,0.04422926560044289,0.04146619415283203,0.23911929321289063,0.03706089347600937,0.00014336743871535873,0.00021894997759955005,0.012273273468017577,0.027655840039253234,0.0,0.2352371553182602,825593.8135,0.4859863510131836,0.0,0.22574795532226563,0.24692921447753907,0.2374502716064453,0.6975870971679687,0.3519286193847656,0.03441107177734375,0.0001411024034023285,0.00021053358912467957,0.012272397994995117,0.022961925506591797,0.0,0.23911929321289063,826416.064,0.61781396484375,0.0
6,4.340548112481404e-05,0.05076665005087853,0.040842803955078125,0.2191605987548828,0.042340158574283124,0.00016852983497665262,0.00025485240458510816,0.01403060531616211,0.02784022617340088,0.0,0.2371643837094307,825576.094,0.47949139499664306,0.0,0.16855438232421874,0.15240736389160156,0.18182130432128907,0.72875439453125,0.3078843383789063,0.03296552276611328,0.00015754565596580504,0.0002365843802690506,0.013388601303100586,0.02594563865661621,0.0,0.2191605987548828,826416.064,0.61781396484375,0.0
7,4.0303791543266814e-05,0.044368731379508974,0.03695557022094727,0.2089764404296875,0.03729534222185612,0.0001414677839638898,0.00021712575751007534,0.012309742450714112,0.022607080817222597,0.0,0.21813027441501617,825710.171,0.48632983899116516,0.0,0.14632908630371094,0.1660273895263672,0.18125921630859376,0.7061886596679687,0.29995111083984377,0.03002361297607422,0.0001386391669511795,0.00021214823424816132,0.011286999702453613,0.02029803466796875,0.0,0.2089764404296875,826416.064,0.61781396484375,0.0
8,3.677159342441323e-05,0.03415255281329155,0.031218547821044922,0.16611839294433595,0.0273711401745677,0.00013562825303233694,0.00021066819863335695,0.011151988983154297,0.014544500350952148,0.0,0.17285150635242463,825462.5125,0.4802535572052002,0.0,0.13012098693847657,0.12053438568115235,0.12544546508789062,0.5550053100585938,0.23277655029296876,0.024639379501342772,0.00013158336281776428,0.00020124073326587677,0.01043751621246338,0.014377673149108887,0.0,0.16611837768554688,826416.064,0.61781396484375,0.0
9,3.291160649658636e-05,0.03385347738862038,0.031254142761230466,0.18090098571777344,0.027092656560242175,0.00013521641690749674,0.00021668303664773702,0.010545905590057372,0.012900112390518189,0.0,0.16084965139627458,825853.5205,0.49521308851242063,0.0,0.14321365356445312,0.11370323181152343,0.11959025573730468,0.6058681640625,0.2455938262939453,0.024817695617675783,0.0001287289410829544,0.00019991235435009002,0.010021263122558594,0.015290384292602538,0.0,0.18090098571777344,826416.064,0.61781396484375,0.0
10,2.8836082902858047e-05,0.028071137621998785,0.026339263916015626,0.14093939208984374,0.022818094179034232,0.00010506086763052736,0.00016698858843301422,0.008872680187225342,0.010321882128715515,0.0,0.14364582484960556,825986.0215,0.5003649649620057,0.0,0.14881748962402344,0.10719610595703125,0.11259963989257812,0.422542236328125,0.19778886413574218,0.020035778045654297,0.00012606970965862275,0.00019657453894615174,0.009576807975769043,0.010560768127441406,0.0,0.14093939208984374,826416.064,0.61781396484375,0.0
11,2.466354280044379e-05,0.027627386540174485,0.02565785789489746,0.13384379577636718,0.021572134375572205,0.00012110504222800955,0.00019203694089083,0.009447254180908204,0.008656455993652343,0.0,0.13102850151062012,825622.1635,0.49937049889564517,0.0,0.11004115295410156,0.10024177551269531,0.1128667984008789,0.4226924133300781,0.18646054077148438,0.019480058670043945,0.00012355593591928483,0.00019378280639648437,0.009270341873168945,0.009718735694885254,0.0,0.13384379577636718,826416.064,0.61781396484375,0.0
12,2.0515327680210476e-05,0.027646937906742095,0.02472965621948242,0.12798746490478516,0.02174314872920513,0.00011807578256411943,0.00018943037645658477,0.00889344882965088,0.008577150344848633,0.0,0.1321274229288101,826116.8165,0.5024652693271637,0.0,0.11640992736816407,0.10587681579589844,0.10822212982177734,0.38957159423828125,0.18002011108398439,0.01856275177001953,0.00012333808094263076,0.00019395507872104644,0.00925400161743164,0.00808869743347168,0.0,0.1279874725341797,826416.064,0.61781396484375,0.0
