epoch,learning_rate,train_total_loss,val_total_loss,val_vrmse,train_rmse,train_h1,train_h2,train_ssim,train_pcc,train_mlw,train_vrms,train_kl,train_anchor,train_sds,val_vrmse_density,val_vrmse_momentum_x,val_vrmse_momentum_y,val_vrmse_pressure,val_vrmse_chmean,val_rmse,val_h1,val_h2,val_ssim,val_pcc,val_mlw,val_vrms,val_kl,val_anchor,val_sds
1,3.1437500000000005e-05,0.07425388067960739,0.043806549072265624,0.16156251525878906,0.0505803881585598,0.0004734698513057083,0.0008336629674304276,0.029620108127593994,0.05372658145427704,0.0,0.29845967745780944,198568.624125,0.3321196330785751,0.0,0.17439202880859375,0.19499250793457032,0.20767355346679686,0.3673756713867187,0.23610844421386717,0.022298526763916016,0.00043016040325164796,0.0007635613083839417,0.024588685989379883,0.013711929321289062,0.0,0.16156251525878906,196833.952,0.4768109436035156,0.0
2,4.9942884845168216e-05,0.052650828897953035,0.047921710968017575,0.157507568359375,0.02913981808722019,0.0004702202186454087,0.0008486334507470019,0.026138309478759766,0.014496283054351806,0.0,0.1824905903339386,197238.764625,0.34632006549835204,0.0,0.22067007446289064,0.1745218963623047,0.19200099182128907,0.3242968139648438,0.22787245178222656,0.0222681884765625,0.0005130704641342163,0.001057679295539856,0.027487117767333983,0.012923527717590332,0.0,0.15750755310058595,196858.48,0.5679512939453125,0.0
3,4.930339369024957e-05,0.04634026889503002,0.04008181381225586,0.14717822265625,0.02442377878725529,0.0004383298062602989,0.000841443021723535,0.02371618700027466,0.012110445499420166,0.0,0.15850092726945877,197517.44925,0.3860111676454544,0.0,0.1589644317626953,0.17580828857421876,0.16756600952148437,0.34241778564453124,0.2111891326904297,0.02051619338989258,0.00039131245017051696,0.0007254747152328491,0.020530921936035156,0.009798226356506347,0.0,0.14717820739746093,196684.592,0.5376338500976563,0.0
4,4.7971676886883606e-05,0.03884913197159767,0.04085910415649414,0.1577028350830078,0.020191734597086907,0.00037314794957637787,0.0007022726282011717,0.01971247673034668,0.008455479741096497,0.0,0.12882545548677443,196143.424875,0.36414036810398104,0.0,0.18080035400390626,0.17174075317382811,0.1689484405517578,0.3982412109375,0.22993269348144532,0.021346364974975586,0.00039025476574897766,0.0007220542430877685,0.02072327423095703,0.011702154159545898,0.0,0.15770286560058594,196635.616,0.5973919677734375,0.0
5,4.5986462044240416e-05,0.04051027603447437,0.035825557708740234,0.12378568267822265,0.021358801931142805,0.00038302948138152715,0.0007242822114494629,0.01996498966217041,0.009294366240501404,0.0,0.13825486379861832,195577.48925,0.43094950222969053,0.0,0.15030862426757813,0.14441871643066406,0.18300460815429687,0.21789300537109374,0.17390623474121095,0.017394054412841798,0.000368630051612854,0.0006990839242935181,0.018501970291137697,0.007840327262878418,0.0,0.12378568267822265,195084.64,0.562026123046875,0.0
6,4.340548112481404e-05,0.04100773793458939,0.035140666961669925,0.11981169128417969,0.020614862605929374,0.00040785750397481026,0.0007838712187949568,0.019625401973724366,0.007959659099578858,0.0,0.12572345685958863,195412.351,0.3855781934261322,0.0,0.13880325317382813,0.16691773986816405,0.14568235778808594,0.22834825134277345,0.16993791198730468,0.016623313903808595,0.0003703469932079315,0.0007162765860557556,0.018086671829223633,0.007065323352813721,0.0,0.11981169128417969,194718.496,0.5837782592773437,0.0
7,4.0303791543266814e-05,0.03691750415414572,0.0345797348022461,0.11961965942382813,0.019297579020261763,0.0003523985057254322,0.0006924779308028519,0.01788696002960205,0.007316778659820557,0.0,0.12154342877864838,194828.475,0.3935701861381531,0.0,0.15243040466308594,0.1581724395751953,0.14937283325195314,0.2150190887451172,0.16874868774414062,0.01662948417663574,0.0003590050339698791,0.0006881143450737,0.017464971542358397,0.006997567653656006,0.0,0.11961965942382813,195280.288,0.6058248291015625,0.0
8,3.677159342441323e-05,0.03671284677088261,0.033920669555664064,0.11374598693847657,0.01896680096536875,0.00035492091870401054,0.0006934237109380774,0.01785516691207886,0.007557189583778381,0.0,0.12221053963899613,194865.615,0.42167682862281797,0.0,0.14036209106445313,0.13837091064453125,0.1445867614746094,0.21886317443847655,0.1605457305908203,0.016045141220092773,0.0003575105965137482,0.0006870431900024414,0.017148204803466797,0.007209246158599854,0.0,0.11374598693847657,194551.104,0.667363037109375,0.0
9,3.291160649658636e-05,0.03436683095246553,0.03246864318847656,0.10789851379394531,0.016826732613146305,0.00035080196702620014,0.0006962369709508494,0.016475406646728516,0.00563275396823883,0.0,0.10139472350478172,194165.65625,0.4130679618120193,0.0,0.152201171875,0.13380026245117188,0.13280027770996095,0.18130776977539062,0.15002737426757812,0.015167562484741211,0.00034602165222167967,0.0006729028820991516,0.01624820327758789,0.006511435985565185,0.0,0.10789850616455078,194207.888,0.5900018310546875,0.0
10,2.8836082902858047e-05,0.02885733965039253,0.03188218688964844,0.10647936248779297,0.014948489662259817,0.0002781769983994309,0.0005558056213194505,0.014247014999389648,0.005165411114692688,0.0,0.09668799218535423,193567.186,0.41744418489933016,0.0,0.1314776611328125,0.13079054260253906,0.12473870849609375,0.2126795654296875,0.14992161560058595,0.014789545059204101,0.0003418528437614441,0.0006679686307907105,0.015935481071472166,0.00595223617553711,0.0,0.10647936248779297,192899.68,0.5879886474609375,0.0
